,test_loss_dino,test_loss_yolo,train_loss_dino,train_loss_yolo,test_loss_dino_box,train_loss_dino_box
119,1.6931693447960747,2.3711409436331854,1.8601923164394167,2.5363622350825206,4.175119339095222,3.229034180773629
120,1.6896251175138686,2.3055773774782815,1.8282546805010902,2.410379511780209,4.3989754703309805,3.2015446758932535
121,1.858474161889818,2.2631998154852124,1.828901512093014,2.4657453927728863,4.497201750013564,3.233619749877188
122,1.7831569645139906,2.2271898653772144,1.7988860209782918,2.5011470238367717,4.305583047866821,3.1387872460815642
123,1.5860258234871758,2.422887576950921,1.8358300543493695,2.4879900760120814,3.9832530604468452,3.1719215383132298
124,1.8112736529774136,2.232941338751051,1.8165209190713034,2.4843266314930386,4.172718355390761,3.201728551255332
125,1.8096360511249967,2.510747147930993,1.8248676942454445,2.5160391102234523,4.489840091599358,3.1663253294097053
126,2.0282539235221013,2.424111004670461,1.8079590522580677,2.51542659037643,4.55064943101671,3.175927554567655
127,1.8593854784965516,2.2373855193456014,1.8380273517635133,2.448829374379582,4.0220346821679005,3.1835851543479494
128,2.0372236675686306,2.290498083167606,1.8536204126146105,2.4219309753841824,4.131421769989862,3.151542542378108
129,1.8977850794792175,2.3943656113412644,1.8103233036067752,2.481323465704918,4.350190753406949,3.1624542650249268
130,1.6710357467333476,2.3844103150897555,1.7762696236371993,2.4348213735553954,4.0907486226823595,3.235382902291086
131,1.734586356745826,2.5083771414226956,1.8087534881300396,2.455987196498447,4.490796626938714,3.13481358355946
132,1.8800536062982347,2.1752465195126005,1.8169009139140446,2.4687990374035307,4.282357936435275,3.1922000388304395
133,1.871985567940606,2.447436899609036,1.7529708961645762,2.424425454272164,4.719376905759176,3.1568473007943894
134,1.7143446683883667,2.384808592001597,1.7705707732174132,2.4780704465177323,4.428840223948161,3.1018571257591248
135,1.5357607656055026,2.173435029718611,1.7798536088731554,2.433352306154039,4.325736016697354,3.148402589228418
136,1.6622489452362061,2.212968891196781,1.7952154758903716,2.4366648852825166,4.289597786797417,3.1561429659525553
137,1.8079256455103556,2.1886617369121977,1.7933420184585782,2.4248657296101253,4.321683647897508,3.161750319600105
